    Finished `release` profile [optimized] target(s) in 0.08s
     Running tests/bench.rs (/Volumes/betterSSD/tessera-cache/target/M5-08/release/deps/bench-7d69129e3441e55c)

running 1 test
trace pixel (1366,903), tile=TileCoord { level: 0, x: 5, y: 3 }, sample=34646
prefix=72 id=LayerId(10) mode=ColorDodge CPU=[0.99282026, 0.97299856, 0.9945687, 1.0] GPU=[0.99282026, 0.97299856, 0.9945687, 1.0] error=0e0
prefix=73 id=LayerId(99) mode=PinLight CPU=[0.99282026, 0.97299856, 0.9945687, 1.0] GPU=[0.99282026, 0.97299856, 0.9945687, 1.0] error=0e0
prefix=74 id=LayerId(90) mode=Screen CPU=[0.9972384, 0.98611623, 0.99760306, 1.0] GPU=[0.9972384, 0.98611623, 0.99760306, 1.0] error=0e0
prefix=75 id=LayerId(81) mode=Luminosity CPU=[0.9143762, 0.90325403, 0.9147409, 1.0] GPU=[0.91437626, 0.9032541, 0.9147409, 1.0] error=5.9604645e-8
prefix=76 id=LayerId(63) mode=Screen CPU=[0.9553571, 0.9398099, 0.9517888, 1.0] GPU=[0.95535713, 0.93981004, 0.9517888, 1.0] error=1.1920929e-7
prefix=77 id=LayerId(54) mode=Luminosity CPU=[0.850261, 0.8347138, 0.8466927, 1.0] GPU=[0.850261, 0.83471394, 0.8466926, 1.0] error=1.1920929e-7
prefix=78 id=LayerId(36) mode=Screen CPU=[0.90145206, 0.87932396, 0.8942764, 1.0] GPU=[0.90145206, 0.87932396, 0.89427626, 1.0] error=1.1920929e-7
prefix=79 id=LayerId(27) mode=Luminosity CPU=[0.84932643, 0.8271984, 0.8421508, 1.0] GPU=[0.84932643, 0.8271984, 0.8421507, 1.0] error=1.1920929e-7
prefix=80 id=LayerId(18) mode=PinLight CPU=[0.8493264, 0.8271984, 0.8421508, 1.0] GPU=[0.84932643, 0.8271984, 0.8421507, 1.0] error=1.1920929e-7
prefix=81 id=LayerId(41) mode=SoftLight CPU=[0.8456806, 0.8311064, 0.84695137, 1.0] GPU=[0.8456806, 0.8311064, 0.84695125, 1.0] error=1.1920929e-7
prefix=82 id=LayerId(42) mode=HardLight CPU=[0.758596, 0.84513223, 0.8477987, 1.0] GPU=[0.758596, 0.84513223, 0.84779865, 1.0] error=5.9604645e-8
prefix=83 id=LayerId(43) mode=VividLight CPU=[0.85468423, 0.90677565, 0.9083808, 1.0] GPU=[0.85468423, 0.90677565, 0.90838075, 1.0] error=5.9604645e-8
prefix=84 id=LayerId(44) mode=LinearLight CPU=[0.932186, 0.9564953, 0.9572444, 1.0] GPU=[0.932186, 0.9564953, 0.95724434, 1.0] error=5.9604645e-8
prefix=85 id=LayerId(45) mode=PinLight CPU=[0.932186, 0.9564953, 0.9572444, 1.0] GPU=[0.932186, 0.9564953, 0.9572443, 1.0] error=1.1920929e-7
prefix=86 id=LayerId(46) mode=HardMix CPU=[0.9547906, 0.97099686, 0.9714962, 1.0] GPU=[0.9547906, 0.97099686, 0.9714961, 1.0] error=1.1920929e-7
prefix=87 id=LayerId(47) mode=Difference CPU=[0.62191856, 0.7100972, 0.7735723, 1.0] GPU=[0.62191856, 0.7100972, 0.7735722, 1.0] error=1.1920929e-7
prefix=88 id=LayerId(48) mode=Exclusion CPU=[0.6080589, 0.5608239, 0.6841612, 1.0] GPU=[0.6080589, 0.5608239, 0.6841612, 1.0] error=0e0
prefix=89 id=LayerId(49) mode=Subtract CPU=[0.5055753, 0.4376626, 0.533914, 1.0] GPU=[0.5055753, 0.4376626, 0.533914, 1.0] error=0e0
prefix=90 id=LayerId(50) mode=Divide CPU=[0.671353, 0.52479285, 0.6218528, 1.0] GPU=[0.671353, 0.52479285, 0.6218528, 1.0] error=0e0
prefix=91 id=LayerId(71) mode=LinearLight CPU=[0.72338563, 0.5786201, 0.68646395, 1.0] GPU=[0.72338563, 0.5786201, 0.68646395, 1.0] error=0e0
prefix=92 id=LayerId(72) mode=PinLight CPU=[0.77113324, 0.7335739, 0.66898376, 1.0] GPU=[0.77113324, 0.7335739, 0.66898376, 1.0] error=0e0
prefix=93 id=LayerId(73) mode=HardMix CPU=[0.44032252, 0.78197634, 0.7336629, 1.0] GPU=[0.4403225, 0.78197634, 0.73366284, 1.0] error=5.9604645e-8
prefix=94 id=LayerId(74) mode=Difference CPU=[0.4244324, 0.5062059, 0.4981209, 1.0] GPU=[0.42443237, 0.5062059, 0.4981209, 1.0] error=2.9802322e-8
prefix=95 id=LayerId(75) mode=Exclusion CPU=[0.4038656, 0.50590867, 0.48236048, 1.0] GPU=[0.4038656, 0.50590867, 0.48236048, 1.0] error=0e0
prefix=96 id=LayerId(76) mode=Subtract CPU=[0.34950262, 0.43786338, 0.41784388, 1.0] GPU=[0.34950262, 0.43786338, 0.41784388, 1.0] error=0e0
prefix=97 id=LayerId(77) mode=Divide CPU=[0.4520976, 0.49530405, 0.46289802, 1.0] GPU=[0.4520976, 0.49530408, 0.46289802, 1.0] error=2.9802322e-8
prefix=98 id=LayerId(78) mode=Hue CPU=[0.45025775, 0.49521807, 0.4668259, 1.0] GPU=[0.45025775, 0.49521813, 0.4668259, 1.0] error=5.9604645e-8
prefix=99 id=LayerId(79) mode=Saturation CPU=[0.3755621, 0.5396488, 0.43679756, 1.0] GPU=[0.37556213, 0.5396488, 0.43679753, 1.0] error=2.9802322e-8
prefix=100 id=LayerId(80) mode=Color CPU=[0.48884422, 0.469773, 0.5062796, 1.0] GPU=[0.48884425, 0.46977302, 0.5062796, 1.0] error=2.9802322e-8
test m5_08_l0_prefix_trace ... ok

test result: ok. 1 passed; 0 failed; 0 ignored; 0 measured; 4 filtered out; finished in 17.84s

